Fundo,CNPJ,Data,Tipo,Documento,Espécie,Arquivo,ID CVM
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,14/11/2024,regulamento,Regulamento,,data/raw/50988212000105/1013021_regulamento_regulamento_1013021_2024-11-14.pdf,1013021
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,12/2024,outro,Informe Trimestral,,,841371
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,31/12/2024,outro,Demonstrações Financeiras,,,827024
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,25/02/2025 10:00,assembleia,AGO/E,Ata da Assembleia,data/raw/50988212000105/847597_assembleia_assembleia_847597_2025-02-25.pdf,847597
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,03/2025,outro,Informe Trimestral,,,904642
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,17/03/2025 10:00,assembleia,AGE,Ata da Assembleia,data/raw/50988212000105/860470_assembleia_assembleia_860470_2025-03-17.pdf,860470
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,06/2025,outro,Informe Trimestral,,,969108
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,21/07/2025 12:00,assembleia,AGE,Ata da Assembleia,data/raw/50988212000105/950312_assembleia_assembleia_950312_2025-07-21.pdf,950312
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,28/07/2025 17:00,assembleia,AGE,Ata da Assembleia,data/raw/50988212000105/955275_assembleia_assembleia_955275_2025-07-28.pdf,955275
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,06/08/2025 17:00,assembleia,AGE,Ata da Assembleia,data/raw/50988212000105/961955_assembleia_assembleia_961955_2025-08-06.pdf,961955
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,08/08/2025 17:00,assembleia,AGE,Ata da Assembleia,data/raw/50988212000105/963870_assembleia_assembleia_963870_2025-08-08.pdf,963870
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,21/08/2025 17:00,assembleia,AGE,Ata da Assembleia,data/raw/50988212000105/975860_assembleia_assembleia_975860_2025-08-21.pdf,975860
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,09/2025,outro,Informe Trimestral,,,1037341
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,05/09/2025 10:00,assembleia,AGE,Ata da Assembleia,data/raw/50988212000105/986754_assembleia_assembleia_986754_2025-09-05.pdf,986754
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,12/2025,outro,Informe Trimestral,,,1111910
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,31/12/2025,outro,Demonstrações Financeiras,,,1098450
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA,50.988.212/0001-05,27/01/2026 11:00,assembleia,AGE,Ata da Assembleia,data/raw/50988212000105/1094865_assembleia_assembleia_1094865_2026-01-27.pdf,1094865
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,09/2023,outro,Informe Trimestral,,,552599
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,14/09/2023,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/51957370000152/520821_regulamento_regulamento_520821_2023-09-14.pdf,520821
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,14/09/2023,regulamento,Regulamento,,data/raw/51957370000152/520822_regulamento_regulamento_520822_2023-09-14.pdf,520822
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,15/09/2023,emissao,Anúncio de Início,,data/raw/51957370000152/525830_emissao_emissao_525830_2023-09-15.pdf,525830
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,19/09/2023 14:00,assembleia,AGE,Ata da Assembleia,data/raw/51957370000152/523587_assembleia_assembleia_523587_2023-09-19.pdf,523587
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,20/09/2023,emissao,Aviso ao Mercado,,data/raw/51957370000152/524036_emissao_emissao_524036_2023-09-20.pdf,524036
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,21/09/2023 14:00,assembleia,AGE,Ata da Assembleia,data/raw/51957370000152/524439_assembleia_assembleia_524439_2023-09-21.pdf,524439
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,22/09/2023 14:00,assembleia,AGE,Ata da Assembleia,data/raw/51957370000152/525690_assembleia_assembleia_525690_2023-09-22.pdf,525690
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,22/09/2023,regulamento,Regulamento,,data/raw/51957370000152/525691_regulamento_regulamento_525691_2023-09-22.pdf,525691
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,29/09/2023,outro,Relatório de Agência de Rating,,,552609
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,30/09/2023,outro,Demonstrações Financeiras,,,575578
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,12/2023,outro,Informe Trimestral,,,600002
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,12/12/2023 14:00,assembleia,AGE,Ata da Assembleia,data/raw/51957370000152/568595_assembleia_assembleia_568595_2023-12-12.pdf,568595
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,15/12/2023,emissao,Aviso ao Mercado,,data/raw/51957370000152/571218_emissao_emissao_571218_2023-12-15.pdf,571218
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,16/12/2023,emissao,Aviso ao Mercado,,data/raw/51957370000152/573210_emissao_emissao_573210_2023-12-16.pdf,573210
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,20/12/2023,emissao,Anúncio de Início,,data/raw/51957370000152/574128_emissao_emissao_574128_2023-12-20.pdf,574128
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,29/12/2023,outro,Relatório de Agência de Rating,,,586375
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,03/2024,outro,Informe Trimestral,,,663493
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,06/2024,outro,Informe Trimestral,,,721984
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,28/06/2024,outro,Relatório de Agência de Rating,,,760358
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,03/09/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/51957370000152/731785_regulamento_regulamento_731785_2024-09-03.pdf,731785
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,04/09/2024,regulamento,Regulamento,,data/raw/51957370000152/731787_regulamento_regulamento_731787_2024-09-04.pdf,731787
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,30/09/2024,outro,Demonstrações Financeiras,,,809848
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,30/09/2024,outro,Relatório de Agência de Rating,,,862398
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,07/10/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/51957370000152/753150_regulamento_regulamento_753150_2024-10-07.pdf,753150
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,07/10/2024,regulamento,Regulamento,,data/raw/51957370000152/753152_regulamento_regulamento_753152_2024-10-07.pdf,753152
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,12/2024,outro,Informe Trimestral,,,837342
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,21/02/2025 12:15,assembleia,AGO,Edital de Convocação,data/raw/51957370000152/832687_assembleia_assembleia_832687_2025-02-21.pdf,832687
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,21/02/2025 12:15,assembleia,AGO,Sumário das Decisões,data/raw/51957370000152/847429_assembleia_assembleia_847429_2025-02-21.pdf,847429
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,51.957.370/0001-52,21/02/2025 12:15,assembleia,AGO,Ata da Assembleia,data/raw/51957370000152/847430_assembleia_assembleia_847430_2025-02-21.pdf,847430
